date,region,channel,category,product,units,unit_price,discount_pct,revenue,unit_cost,cost,gross_profit
2026-04-09,North America,In-store,Beauty & Wellness,Collagen Powder,8,34.99,0.0,279.92,14.0,112.0,167.92
2026-04-09,North America,In-store,Home & Kitchen,Air Fryer,8,89.99,0.0,719.92,62.99,503.92,216.0
2026-04-09,North America,In-store,Media & Entertainment,Vinyl Record,1,27.99,0.15,23.79,16.79,16.79,7.0
2026-04-09,UK & Ireland,In-store,Electronics,Wireless Earbuds,5,79.99,0.0,399.95,51.99,259.95,140.0
2026-04-09,UK & Ireland,Online,Apparel,Denim Jacket,2,69.99,0.0,139.98,34.99,69.98,70.0
2026-04-09,UK & Ireland,Online,Home & Kitchen,Coffee Grinder,2,39.99,0.1,71.98,23.99,47.98,24.0
2026-04-10,APAC,In-store,Home & Kitchen,Cookware Set,5,129.99,0.2,519.96,84.49,422.45,97.51
2026-04-10,APAC,Online,Home & Kitchen,Air Fryer,4,89.99,0.1,323.96,62.99,251.96,72.0
2026-04-10,APAC,Online,Home & Kitchen,Coffee Grinder,5,39.99,0.1,179.96,23.99,119.95,60.01
2026-04-10,LATAM,In-store,Beauty & Wellness,Electric Toothbrush,3,59.99,0.0,179.97,32.99,98.97,81.0
2026-04-10,LATAM,In-store,Media & Entertainment,Blu-ray Box Set,2,39.99,0.1,71.98,29.99,59.98,12.0
2026-04-10,LATAM,Online,Beauty & Wellness,Electric Toothbrush,5,59.99,0.0,299.95,32.99,164.95,135.0
2026-04-10,North America,Online,Apparel,Wool Socks 3-pack,6,14.99,0.0,89.94,6.0,36.0,53.94
2026-04-10,North America,Online,Beauty & Wellness,Electric Toothbrush,10,59.99,0.25,449.92,32.99,329.9,120.02
2026-04-10,North America,Online,Electronics,Wireless Earbuds,15,79.99,0.0,1199.85,51.99,779.85,420.0
2026-04-10,North America,Online,Home & Kitchen,Air Fryer,6,89.99,0.0,539.94,62.99,377.94,162.0
2026-04-10,UK & Ireland,In-store,Home & Kitchen,Cookware Set,2,129.99,0.0,259.98,84.49,168.98,91.0
2026-04-10,UK & Ireland,Online,Apparel,Denim Jacket,3,69.99,0.15,178.47,34.99,104.97,73.5
2026-04-10,UK & Ireland,Online,Beauty & Wellness,Vitamin C Serum,8,29.99,0.0,239.92,10.5,84.0,155.92
2026-04-11,APAC,In-store,Electronics,Smart Speaker,3,49.99,0.2,119.98,34.99,104.97,15.01
2026-04-11,EMEA,In-store,Apparel,Denim Jacket,3,69.99,0.0,209.97,34.99,104.97,105.0
2026-04-11,EMEA,In-store,Beauty & Wellness,Electric Toothbrush,2,59.99,0.2,95.98,32.99,65.98,30.0
2026-04-11,EMEA,In-store,Electronics,Smart Speaker,11,49.99,0.0,549.89,34.99,384.89,165.0
2026-04-11,LATAM,In-store,Electronics,Wireless Earbuds,7,79.99,0.0,559.93,51.99,363.93,196.0
2026-04-11,LATAM,In-store,Home & Kitchen,Coffee Grinder,4,39.99,0.0,159.96,23.99,95.96,64.0
2026-04-11,LATAM,Online,Home & Kitchen,Air Fryer,2,89.99,0.2,143.98,62.99,125.98,18.0
2026-04-11,North America,In-store,Home & Kitchen,Cookware Set,3,129.99,0.0,389.97,84.49,253.47,136.5
2026-04-11,North America,Online,Apparel,Denim Jacket,10,69.99,0.0,699.9,34.99,349.9,350.0
2026-04-11,North America,Online,Home & Kitchen,Cookware Set,3,129.99,0.25,292.48,84.49,253.47,39.01
2026-04-11,North America,Online,Media & Entertainment,Vinyl Record,4,27.99,0.1,100.76,16.79,67.16,33.6
2026-04-11,UK & Ireland,In-store,Media & Entertainment,Board Game,5,34.99,0.0,174.95,19.24,96.2,78.75
2026-04-11,UK & Ireland,Online,Electronics,Wireless Earbuds,9,79.99,0.0,719.91,51.99,467.91,252.0
2026-04-12,APAC,In-store,Apparel,Wool Socks 3-pack,7,14.99,0.0,104.93,6.0,42.0,62.93
2026-04-12,APAC,In-store,Home & Kitchen,Air Fryer,3,89.99,0.0,269.97,62.99,188.97,81.0
2026-04-12,EMEA,In-store,Apparel,Denim Jacket,1,69.99,0.0,69.99,34.99,34.99,35.0
2026-04-12,EMEA,Online,Apparel,Denim Jacket,2,69.99,0.0,139.98,34.99,69.98,70.0
2026-04-12,EMEA,Online,Apparel,Wool Socks 3-pack,6,14.99,0.1,80.95,6.0,36.0,44.95
2026-04-12,EMEA,Online,Electronics,Smart Speaker,8,49.99,0.0,399.92,34.99,279.92,120.0
2026-04-12,EMEA,Online,Electronics,USB-C Charger,13,19.99,0.2,207.9,10.99,142.87,65.03
2026-04-12,EMEA,Online,Home & Kitchen,Coffee Grinder,4,39.99,0.1,143.96,23.99,95.96,48.0
2026-04-12,EMEA,Online,Home & Kitchen,Cookware Set,5,129.99,0.0,649.95,84.49,422.45,227.5
2026-04-12,LATAM,In-store,Electronics,USB-C Charger,13,19.99,0.25,194.9,10.99,142.87,52.03
2026-04-12,LATAM,Online,Electronics,Smart Speaker,7,49.99,0.0,349.93,34.99,244.93,105.0
2026-04-12,LATAM,Online,Home & Kitchen,Coffee Grinder,3,39.99,0.0,119.97,23.99,71.97,48.0
2026-04-12,North America,Online,Home & Kitchen,Air Fryer,7,89.99,0.0,629.93,62.99,440.93,189.0
2026-04-12,UK & Ireland,In-store,Apparel,Running Tee,11,24.99,0.0,274.89,11.25,123.75,151.14
2026-04-12,UK & Ireland,Online,Apparel,Running Tee,8,24.99,0.0,199.92,11.25,90.0,109.92
2026-04-13,APAC,In-store,Home & Kitchen,Cookware Set,1,129.99,0.0,129.99,84.49,84.49,45.5
2026-04-13,EMEA,In-store,Beauty & Wellness,Vitamin C Serum,6,29.99,0.0,179.94,10.5,63.0,116.94
2026-04-13,EMEA,In-store,Electronics,Smart Speaker,1,49.99,0.25,37.49,34.99,34.99,2.5
2026-04-13,EMEA,In-store,Media & Entertainment,Board Game,1,34.99,0.0,34.99,19.24,19.24,15.75
2026-04-13,EMEA,Online,Beauty & Wellness,Vitamin C Serum,10,29.99,0.0,299.9,10.5,105.0,194.9
2026-04-13,LATAM,In-store,Media & Entertainment,Vinyl Record,1,27.99,0.0,27.99,16.79,16.79,11.2
2026-04-13,LATAM,Online,Home & Kitchen,Air Fryer,5,89.99,0.0,449.95,62.99,314.95,135.0
2026-04-13,North America,In-store,Beauty & Wellness,Electric Toothbrush,7,59.99,0.0,419.93,32.99,230.93,189.0
2026-04-13,UK & Ireland,In-store,Beauty & Wellness,Electric Toothbrush,8,59.99,0.0,479.92,32.99,263.92,216.0
2026-04-13,UK & Ireland,In-store,Electronics,Wireless Earbuds,1,79.99,0.25,59.99,51.99,51.99,8.0
2026-04-13,UK & Ireland,In-store,Home & Kitchen,Coffee Grinder,1,39.99,0.0,39.99,23.99,23.99,16.0
2026-04-13,UK & Ireland,Online,Media & Entertainment,Vinyl Record,2,27.99,0.1,50.38,16.79,33.58,16.8
2026-04-14,APAC,In-store,Media & Entertainment,Vinyl Record,3,27.99,0.0,83.97,16.79,50.37,33.6
2026-04-14,APAC,Online,Media & Entertainment,Vinyl Record,1,27.99,0.0,27.99,16.79,16.79,11.2
2026-04-14,EMEA,In-store,Beauty & Wellness,Collagen Powder,7,34.99,0.1,220.44,14.0,98.0,122.44
2026-04-14,EMEA,In-store,Home & Kitchen,Coffee Grinder,5,39.99,0.0,199.95,23.99,119.95,80.0
2026-04-14,EMEA,Online,Electronics,USB-C Charger,11,19.99,0.0,219.89,10.99,120.89,99.0
2026-04-14,EMEA,Online,Media & Entertainment,Blu-ray Box Set,7,39.99,0.0,279.93,29.99,209.93,70.0
2026-04-14,LATAM,In-store,Apparel,Running Tee,2,24.99,0.0,49.98,11.25,22.5,27.48
2026-04-14,LATAM,In-store,Electronics,Smart Speaker,5,49.99,0.0,249.95,34.99,174.95,75.0
2026-04-14,LATAM,In-store,Electronics,USB-C Charger,3,19.99,0.0,59.97,10.99,32.97,27.0
2026-04-14,North America,In-store,Beauty & Wellness,Collagen Powder,9,34.99,0.0,314.91,14.0,126.0,188.91
2026-04-14,North America,Online,Electronics,Smart Speaker,6,49.99,0.0,299.94,34.99,209.94,90.0
2026-04-14,North America,Online,Electronics,USB-C Charger,15,19.99,0.0,299.85,10.99,164.85,135.0
2026-04-14,North America,Online,Home & Kitchen,Air Fryer,4,89.99,0.25,269.97,62.99,251.96,18.01
2026-04-14,North America,Online,Media & Entertainment,Board Game,3,34.99,0.25,78.73,19.24,57.72,21.01
2026-04-14,UK & Ireland,Online,Beauty & Wellness,Electric Toothbrush,4,59.99,0.15,203.97,32.99,131.96,72.01
2026-04-14,UK & Ireland,Online,Electronics,Smart Speaker,4,49.99,0.0,199.96,34.99,139.96,60.0
2026-04-14,UK & Ireland,Online,Media & Entertainment,Blu-ray Box Set,2,39.99,0.25,59.98,29.99,59.98,0.0
2026-04-14,UK & Ireland,Online,Media & Entertainment,Board Game,3,34.99,0.0,104.97,19.24,57.72,47.25
2026-04-15,APAC,In-store,Beauty & Wellness,Electric Toothbrush,6,59.99,0.25,269.95,32.99,197.94,72.01
2026-04-15,APAC,Online,Apparel,Denim Jacket,1,69.99,0.0,69.99,34.99,34.99,35.0
2026-04-15,EMEA,In-store,Home & Kitchen,Cookware Set,4,129.99,0.0,519.96,84.49,337.96,182.0
2026-04-15,EMEA,Online,Apparel,Running Tee,13,24.99,0.0,324.87,11.25,146.25,178.62
2026-04-15,EMEA,Online,Electronics,USB-C Charger,11,19.99,0.0,219.89,10.99,120.89,99.0
2026-04-15,LATAM,In-store,Electronics,Smart Speaker,1,49.99,0.1,44.99,34.99,34.99,10.0
2026-04-15,LATAM,Online,Apparel,Running Tee,3,24.99,0.1,67.47,11.25,33.75,33.72
2026-04-15,North America,Online,Beauty & Wellness,Vitamin C Serum,5,29.99,0.0,149.95,10.5,52.5,97.45
2026-04-15,UK & Ireland,In-store,Beauty & Wellness,Electric Toothbrush,10,59.99,0.2,479.92,32.99,329.9,150.02
2026-04-15,UK & Ireland,Online,Beauty & Wellness,Electric Toothbrush,6,59.99,0.25,269.95,32.99,197.94,72.01
2026-04-15,UK & Ireland,Online,Electronics,USB-C Charger,7,19.99,0.25,104.95,10.99,76.93,28.02
2026-04-15,UK & Ireland,Online,Home & Kitchen,Air Fryer,5,89.99,0.2,359.96,62.99,314.95,45.01
2026-04-15,UK & Ireland,Online,Media & Entertainment,Vinyl Record,2,27.99,0.0,55.98,16.79,33.58,22.4
2026-04-16,APAC,Online,Beauty & Wellness,Collagen Powder,8,34.99,0.0,279.92,14.0,112.0,167.92
2026-04-16,APAC,Online,Electronics,USB-C Charger,11,19.99,0.25,164.92,10.99,120.89,44.03
2026-04-16,APAC,Online,Home & Kitchen,Cookware Set,5,129.99,0.1,584.96,84.49,422.45,162.51
2026-04-16,EMEA,In-store,Home & Kitchen,Coffee Grinder,5,39.99,0.0,199.95,23.99,119.95,80.0
2026-04-16,EMEA,Online,Beauty & Wellness,Electric Toothbrush,5,59.99,0.2,239.96,32.99,164.95,75.01
2026-04-16,LATAM,In-store,Home & Kitchen,Coffee Grinder,2,39.99,0.0,79.98,23.99,47.98,32.0
2026-04-16,North America,In-store,Apparel,Denim Jacket,8,69.99,0.0,559.92,34.99,279.92,280.0
2026-04-16,North America,In-store,Beauty & Wellness,Collagen Powder,2,34.99,0.2,55.98,14.0,28.0,27.98
2026-04-16,North America,In-store,Electronics,Wireless Earbuds,8,79.99,0.1,575.93,51.99,415.92,160.01
2026-04-16,North America,Online,Home & Kitchen,Cookware Set,2,129.99,0.0,259.98,84.49,168.98,91.0
2026-04-16,North America,Online,Media & Entertainment,Blu-ray Box Set,5,39.99,0.0,199.95,29.99,149.95,50.0
2026-04-16,UK & Ireland,In-store,Beauty & Wellness,Vitamin C Serum,7,29.99,0.2,167.94,10.5,73.5,94.44
2026-04-16,UK & Ireland,In-store,Media & Entertainment,Vinyl Record,1,27.99,0.25,20.99,16.79,16.79,4.2
2026-04-16,UK & Ireland,Online,Electronics,Smart Speaker,7,49.99,0.0,349.93,34.99,244.93,105.0
2026-04-16,UK & Ireland,Online,Home & Kitchen,Air Fryer,3,89.99,0.0,269.97,62.99,188.97,81.0
2026-04-16,UK & Ireland,Online,Home & Kitchen,Cookware Set,4,129.99,0.0,519.96,84.49,337.96,182.0
2026-04-16,UK & Ireland,Online,Media & Entertainment,Blu-ray Box Set,1,39.99,0.0,39.99,29.99,29.99,10.0
2026-04-17,APAC,In-store,Beauty & Wellness,Vitamin C Serum,5,29.99,0.0,149.95,10.5,52.5,97.45
2026-04-17,APAC,In-store,Electronics,USB-C Charger,11,19.99,0.0,219.89,10.99,120.89,99.0
2026-04-17,APAC,Online,Apparel,Running Tee,2,24.99,0.0,49.98,11.25,22.5,27.48
2026-04-17,APAC,Online,Apparel,Wool Socks 3-pack,6,14.99,0.0,89.94,6.0,36.0,53.94
2026-04-17,APAC,Online,Beauty & Wellness,Collagen Powder,7,34.99,0.0,244.93,14.0,98.0,146.93
2026-04-17,EMEA,In-store,Apparel,Running Tee,5,24.99,0.1,112.45,11.25,56.25,56.2
2026-04-17,LATAM,In-store,Beauty & Wellness,Collagen Powder,4,34.99,0.0,139.96,14.0,56.0,83.96
2026-04-17,LATAM,In-store,Home & Kitchen,Coffee Grinder,1,39.99,0.0,39.99,23.99,23.99,16.0
2026-04-17,LATAM,Online,Electronics,Smart Speaker,3,49.99,0.0,149.97,34.99,104.97,45.0
2026-04-17,LATAM,Online,Electronics,Wireless Earbuds,3,79.99,0.15,203.97,51.99,155.97,48.0
2026-04-17,LATAM,Online,Home & Kitchen,Air Fryer,1,89.99,0.25,67.49,62.99,62.99,4.5
2026-04-17,LATAM,Online,Media & Entertainment,Blu-ray Box Set,1,39.99,0.0,39.99,29.99,29.99,10.0
2026-04-17,North America,In-store,Electronics,Wireless Earbuds,14,79.99,0.0,1119.86,51.99,727.86,392.0
2026-04-17,North America,In-store,Home & Kitchen,Coffee Grinder,6,39.99,0.0,239.94,23.99,143.94,96.0
2026-04-17,North America,Online,Beauty & Wellness,Electric Toothbrush,9,59.99,0.0,539.91,32.99,296.91,243.0
2026-04-17,North America,Online,Home & Kitchen,Coffee Grinder,5,39.99,0.0,199.95,23.99,119.95,80.0
2026-04-17,UK & Ireland,In-store,Apparel,Denim Jacket,2,69.99,0.15,118.98,34.99,69.98,49.0
2026-04-17,UK & Ireland,In-store,Electronics,Wireless Earbuds,3,79.99,0.0,239.97,51.99,155.97,84.0
2026-04-17,UK & Ireland,Online,Beauty & Wellness,Vitamin C Serum,14,29.99,0.0,419.86,10.5,147.0,272.86
2026-04-17,UK & Ireland,Online,Electronics,Smart Speaker,4,49.99,0.0,199.96,34.99,139.96,60.0
2026-04-18,APAC,Online,Apparel,Denim Jacket,3,69.99,0.0,209.97,34.99,104.97,105.0
2026-04-18,APAC,Online,Media & Entertainment,Blu-ray Box Set,2,39.99,0.25,59.98,29.99,59.98,0.0
2026-04-18,EMEA,Online,Electronics,Smart Speaker,12,49.99,0.1,539.89,34.99,419.88,120.01
2026-04-18,EMEA,Online,Home & Kitchen,Air Fryer,6,89.99,0.0,539.94,62.99,377.94,162.0
2026-04-18,LATAM,In-store,Beauty & Wellness,Collagen Powder,4,34.99,0.0,139.96,14.0,56.0,83.96
2026-04-18,North America,In-store,Electronics,USB-C Charger,21,19.99,0.0,419.79,10.99,230.79,189.0
2026-04-18,North America,In-store,Home & Kitchen,Coffee Grinder,3,39.99,0.25,89.98,23.99,71.97,18.01
2026-04-18,North America,Online,Apparel,Running Tee,8,24.99,0.1,179.93,11.25,90.0,89.93
2026-04-18,UK & Ireland,In-store,Apparel,Running Tee,6,24.99,0.1,134.95,11.25,67.5,67.45
2026-04-18,UK & Ireland,Online,Electronics,Smart Speaker,6,49.99,0.0,299.94,34.99,209.94,90.0
2026-04-18,UK & Ireland,Online,Electronics,USB-C Charger,7,19.99,0.2,111.94,10.99,76.93,35.01
2026-04-18,UK & Ireland,Online,Media & Entertainment,Blu-ray Box Set,5,39.99,0.0,199.95,29.99,149.95,50.0
2026-04-19,APAC,In-store,Media & Entertainment,Board Game,1,34.99,0.1,31.49,19.24,19.24,12.25
2026-04-19,APAC,Online,Apparel,Wool Socks 3-pack,6,14.99,0.0,89.94,6.0,36.0,53.94
2026-04-19,APAC,Online,Beauty & Wellness,Vitamin C Serum,9,29.99,0.0,269.91,10.5,94.5,175.41
2026-04-19,APAC,Online,Electronics,Wireless Earbuds,10,79.99,0.0,799.9,51.99,519.9,280.0
2026-04-19,EMEA,In-store,Media & Entertainment,Blu-ray Box Set,3,39.99,0.15,101.97,29.99,89.97,12.0
2026-04-19,EMEA,Online,Home & Kitchen,Coffee Grinder,5,39.99,0.0,199.95,23.99,119.95,80.0
2026-04-19,EMEA,Online,Media & Entertainment,Blu-ray Box Set,1,39.99,0.0,39.99,29.99,29.99,10.0
2026-04-19,EMEA,Online,Media & Entertainment,Board Game,4,34.99,0.0,139.96,19.24,76.96,63.0
2026-04-19,LATAM,Online,Electronics,USB-C Charger,7,19.99,0.0,139.93,10.99,76.93,63.0
2026-04-19,LATAM,Online,Media & Entertainment,Vinyl Record,2,27.99,0.2,44.78,16.79,33.58,11.2
2026-04-19,UK & Ireland,In-store,Beauty & Wellness,Vitamin C Serum,7,29.99,0.2,167.94,10.5,73.5,94.44
2026-04-19,UK & Ireland,Online,Beauty & Wellness,Vitamin C Serum,7,29.99,0.2,167.94,10.5,73.5,94.44
2026-04-19,UK & Ireland,Online,Electronics,Smart Speaker,6,49.99,0.0,299.94,34.99,209.94,90.0
2026-04-20,APAC,In-store,Electronics,Smart Speaker,5,49.99,0.0,249.95,34.99,174.95,75.0
2026-04-20,LATAM,Online,Electronics,Wireless Earbuds,4,79.99,0.15,271.97,51.99,207.96,64.01
2026-04-20,North America,In-store,Electronics,USB-C Charger,8,19.99,0.0,159.92,10.99,87.92,72.0
2026-04-20,North America,In-store,Electronics,Wireless Earbuds,14,79.99,0.0,1119.86,51.99,727.86,392.0
2026-04-20,North America,Online,Electronics,Wireless Earbuds,1,79.99,0.25,59.99,51.99,51.99,8.0
2026-04-20,North America,Online,Home & Kitchen,Air Fryer,5,89.99,0.0,449.95,62.99,314.95,135.0
2026-04-20,UK & Ireland,In-store,Beauty & Wellness,Electric Toothbrush,6,59.99,0.0,359.94,32.99,197.94,162.0
2026-04-21,APAC,In-store,Media & Entertainment,Blu-ray Box Set,1,39.99,0.0,39.99,29.99,29.99,10.0
2026-04-21,APAC,Online,Beauty & Wellness,Vitamin C Serum,8,29.99,0.15,203.93,10.5,84.0,119.93
2026-04-21,APAC,Online,Home & Kitchen,Coffee Grinder,5,39.99,0.25,149.96,23.99,119.95,30.01
2026-04-21,EMEA,In-store,Beauty & Wellness,Electric Toothbrush,3,59.99,0.0,179.97,32.99,98.97,81.0
2026-04-21,EMEA,In-store,Beauty & Wellness,Vitamin C Serum,8,29.99,0.0,239.92,10.5,84.0,155.92
2026-04-21,EMEA,Online,Electronics,Wireless Earbuds,5,79.99,0.0,399.95,51.99,259.95,140.0
2026-04-21,LATAM,Online,Home & Kitchen,Cookware Set,1,129.99,0.0,129.99,84.49,84.49,45.5
2026-04-21,North America,In-store,Beauty & Wellness,Vitamin C Serum,8,29.99,0.0,239.92,10.5,84.0,155.92
2026-04-21,North America,In-store,Electronics,USB-C Charger,14,19.99,0.0,279.86,10.99,153.86,126.0
2026-04-21,North America,Online,Beauty & Wellness,Electric Toothbrush,12,59.99,0.1,647.89,32.99,395.88,252.01
2026-04-21,North America,Online,Electronics,Wireless Earbuds,6,79.99,0.2,383.95,51.99,311.94,72.01
2026-04-21,UK & Ireland,In-store,Apparel,Running Tee,1,24.99,0.1,22.49,11.25,11.25,11.24
2026-04-21,UK & Ireland,In-store,Apparel,Wool Socks 3-pack,1,14.99,0.1,13.49,6.0,6.0,7.49
2026-04-22,EMEA,In-store,Apparel,Denim Jacket,4,69.99,0.15,237.97,34.99,139.96,98.01
2026-04-22,EMEA,In-store,Electronics,Smart Speaker,4,49.99,0.0,199.96,34.99,139.96,60.0
2026-04-22,EMEA,In-store,Home & Kitchen,Cookware Set,1,129.99,0.0,129.99,84.49,84.49,45.5
2026-04-22,EMEA,Online,Apparel,Running Tee,6,24.99,0.0,149.94,11.25,67.5,82.44
2026-04-22,EMEA,Online,Media & Entertainment,Board Game,2,34.99,0.1,62.98,19.24,38.48,24.5
2026-04-22,LATAM,In-store,Apparel,Wool Socks 3-pack,3,14.99,0.2,35.98,6.0,18.0,17.98
2026-04-22,LATAM,In-store,Beauty & Wellness,Vitamin C Serum,3,29.99,0.1,80.97,10.5,31.5,49.47
2026-04-22,LATAM,In-store,Home & Kitchen,Coffee Grinder,3,39.99,0.15,101.97,23.99,71.97,30.0
2026-04-22,LATAM,In-store,Media & Entertainment,Vinyl Record,1,27.99,0.2,22.39,16.79,16.79,5.6
2026-04-22,LATAM,Online,Beauty & Wellness,Vitamin C Serum,3,29.99,0.0,89.97,10.5,31.5,58.47
2026-04-22,North America,In-store,Apparel,Denim Jacket,2,69.99,0.1,125.98,34.99,69.98,56.0
2026-04-22,North America,In-store,Electronics,USB-C Charger,8,19.99,0.0,159.92,10.99,87.92,72.0
2026-04-22,North America,Online,Electronics,Smart Speaker,4,49.99,0.0,199.96,34.99,139.96,60.0
2026-04-22,UK & Ireland,Online,Beauty & Wellness,Electric Toothbrush,7,59.99,0.1,377.94,32.99,230.93,147.01
2026-04-22,UK & Ireland,Online,Home & Kitchen,Air Fryer,4,89.99,0.0,359.96,62.99,251.96,108.0
2026-04-23,APAC,In-store,Apparel,Denim Jacket,2,69.99,0.0,139.98,34.99,69.98,70.0
2026-04-23,APAC,In-store,Home & Kitchen,Cookware Set,2,129.99,0.2,207.98,84.49,168.98,39.0
2026-04-23,APAC,Online,Home & Kitchen,Coffee Grinder,6,39.99,0.0,239.94,23.99,143.94,96.0
2026-04-23,APAC,Online,Media & Entertainment,Board Game,5,34.99,0.0,174.95,19.24,96.2,78.75
2026-04-23,APAC,Online,Media & Entertainment,Vinyl Record,5,27.99,0.0,139.95,16.79,83.95,56.0
2026-04-23,EMEA,Online,Apparel,Wool Socks 3-pack,2,14.99,0.1,26.98,6.0,12.0,14.98
2026-04-23,EMEA,Online,Media & Entertainment,Blu-ray Box Set,1,39.99,0.0,39.99,29.99,29.99,10.0
2026-04-23,LATAM,In-store,Beauty & Wellness,Vitamin C Serum,7,29.99,0.15,178.44,10.5,73.5,104.94
2026-04-23,LATAM,In-store,Media & Entertainment,Blu-ray Box Set,1,39.99,0.25,29.99,29.99,29.99,0.0
2026-04-23,LATAM,Online,Apparel,Wool Socks 3-pack,3,14.99,0.0,44.97,6.0,18.0,26.97
2026-04-23,LATAM,Online,Beauty & Wellness,Vitamin C Serum,6,29.99,0.0,179.94,10.5,63.0,116.94
2026-04-23,LATAM,Online,Electronics,Smart Speaker,2,49.99,0.0,99.98,34.99,69.98,30.0
2026-04-23,LATAM,Online,Media & Entertainment,Vinyl Record,1,27.99,0.0,27.99,16.79,16.79,11.2
2026-04-23,North America,In-store,Apparel,Wool Socks 3-pack,8,14.99,0.0,119.92,6.0,48.0,71.92
2026-04-23,North America,In-store,Beauty & Wellness,Vitamin C Serum,9,29.99,0.1,242.92,10.5,94.5,148.42
2026-04-23,North America,In-store,Home & Kitchen,Coffee Grinder,5,39.99,0.0,199.95,23.99,119.95,80.0
2026-04-23,North America,In-store,Home & Kitchen,Cookware Set,2,129.99,0.2,207.98,84.49,168.98,39.0
2026-04-23,UK & Ireland,In-store,Beauty & Wellness,Vitamin C Serum,9,29.99,0.0,269.91,10.5,94.5,175.41
2026-04-23,UK & Ireland,In-store,Home & Kitchen,Cookware Set,3,129.99,0.0,389.97,84.49,253.47,136.5
2026-04-23,UK & Ireland,Online,Beauty & Wellness,Vitamin C Serum,7,29.99,0.0,209.93,10.5,73.5,136.43
2026-04-23,UK & Ireland,Online,Media & Entertainment,Vinyl Record,5,27.99,0.0,139.95,16.79,83.95,56.0
2026-04-24,APAC,In-store,Apparel,Running Tee,9,24.99,0.0,224.91,11.25,101.25,123.66
2026-04-24,APAC,In-store,Beauty & Wellness,Vitamin C Serum,11,29.99,0.0,329.89,10.5,115.5,214.39
2026-04-24,APAC,In-store,Media & Entertainment,Blu-ray Box Set,2,39.99,0.0,79.98,29.99,59.98,20.0
2026-04-24,APAC,Online,Electronics,USB-C Charger,16,19.99,0.0,319.84,10.99,175.84,144.0
2026-04-24,APAC,Online,Home & Kitchen,Coffee Grinder,2,39.99,0.0,79.98,23.99,47.98,32.0
2026-04-24,APAC,Online,Media & Entertainment,Board Game,2,34.99,0.15,59.48,19.24,38.48,21.0
2026-04-24,EMEA,In-store,Apparel,Running Tee,9,24.99,0.25,168.68,11.25,101.25,67.43
2026-04-24,EMEA,In-store,Beauty & Wellness,Electric Toothbrush,4,59.99,0.0,239.96,32.99,131.96,108.0
2026-04-24,EMEA,In-store,Beauty & Wellness,Vitamin C Serum,6,29.99,0.25,134.95,10.5,63.0,71.95
2026-04-24,EMEA,In-store,Electronics,Smart Speaker,1,49.99,0.2,39.99,34.99,34.99,5.0
2026-04-24,EMEA,In-store,Home & Kitchen,Air Fryer,5,89.99,0.0,449.95,62.99,314.95,135.0
2026-04-24,EMEA,Online,Apparel,Running Tee,4,24.99,0.25,74.97,11.25,45.0,29.97
2026-04-24,EMEA,Online,Electronics,Smart Speaker,6,49.99,0.0,299.94,34.99,209.94,90.0
2026-04-24,North America,In-store,Apparel,Denim Jacket,2,69.99,0.0,139.98,34.99,69.98,70.0
2026-04-24,North America,In-store,Electronics,Smart Speaker,8,49.99,0.0,399.92,34.99,279.92,120.0
2026-04-24,North America,In-store,Electronics,Wireless Earbuds,12,79.99,0.25,719.91,51.99,623.88,96.03
2026-04-24,North America,Online,Apparel,Running Tee,8,24.99,0.0,199.92,11.25,90.0,109.92
2026-04-24,North America,Online,Home & Kitchen,Coffee Grinder,5,39.99,0.0,199.95,23.99,119.95,80.0
2026-04-24,UK & Ireland,In-store,Apparel,Running Tee,4,24.99,0.1,89.96,11.25,45.0,44.96
2026-04-24,UK & Ireland,In-store,Beauty & Wellness,Collagen Powder,5,34.99,0.25,131.21,14.0,70.0,61.21
2026-04-24,UK & Ireland,In-store,Beauty & Wellness,Electric Toothbrush,5,59.99,0.0,299.95,32.99,164.95,135.0
2026-04-24,UK & Ireland,In-store,Electronics,Wireless Earbuds,8,79.99,0.25,479.94,51.99,415.92,64.02
2026-04-25,APAC,In-store,Apparel,Running Tee,6,24.99,0.0,149.94,11.25,67.5,82.44
2026-04-25,APAC,In-store,Beauty & Wellness,Electric Toothbrush,6,59.99,0.15,305.95,32.99,197.94,108.01
2026-04-25,APAC,In-store,Home & Kitchen,Air Fryer,9,89.99,0.0,809.91,62.99,566.91,243.0
2026-04-25,APAC,Online,Apparel,Denim Jacket,3,69.99,0.0,209.97,34.99,104.97,105.0
2026-04-25,EMEA,In-store,Beauty & Wellness,Electric Toothbrush,3,59.99,0.0,179.97,32.99,98.97,81.0
2026-04-25,LATAM,In-store,Electronics,Wireless Earbuds,11,79.99,0.25,659.92,51.99,571.89,88.03
2026-04-25,North America,Online,Beauty & Wellness,Collagen Powder,12,34.99,0.2,335.9,14.0,168.0,167.9
2026-04-25,North America,Online,Home & Kitchen,Coffee Grinder,8,39.99,0.0,319.92,23.99,191.92,128.0
